session_id,customer_id,session_date,session_duration_min,pages_viewed,funnel_stage_reached,utm_source
94369,1851,2024-04-24 12:58:00,3.48,2.0,visited,organic
94370,2317,2023-12-25 19:44:00,18.94,9.0,purchased,paid_search
94371,2412,2024-11-23 09:25:00,1.56,3.0,visited,organic
94372,2317,2022-01-20 18:21:00,3.8,4.0,product_viewed,paid_search
94373,5278,2023-06-24 14:36:00,0.75,2.0,visited,paid_search
94374,1214,2023-05-24 21:31:00,2.81,3.0,visited,organic
94375,1476,2023-08-12 22:11:00,1.55,2.0,visited,referral
94376,2353,2022-07-10 14:31:00,18.61,16.0,purchased,paid_search
94377,2028,2024-03-28 15:25:00,0.92,3.0,visited,email
94378,2159,2023-12-02 18:29:00,3.69,6.0,product_viewed,email
94379,4946,2022-06-05 11:27:00,6.78,6.0,product_viewed,organic
94380,3797,2023-01-01 09:33:00,13.18,5.0,cart_added,organic
94381,1040,2024-09-02 22:31:00,3.58,3.0,product_viewed,paid_search
94382,3059,2023-10-05 13:30:00,4.49,2.0,visited,social
94383,2959,2023-12-26 00:31:00,3.31,4.0,product_viewed,social
94384,1565,2023-03-24 19:23:00,14.75,12.0,purchased,paid_search
94385,4477,2023-07-06 16:36:00,14.13,10.0,checkout,referral
94386,4583,2023-01-10 08:13:00,7.32,2.0,product_viewed,paid_search
94387,4628,2023-01-25 03:23:00,5.66,4.0,product_viewed,email
94388,4652,2024-10-18 10:50:00,2.68,1.0,visited,paid_search
94389,1002,2023-02-13 21:35:00,5.9,2.0,product_viewed,referral
94390,5823,2023-04-26 21:27:00,2.6,1.0,visited,paid_search
94391,5053,2023-05-11 11:04:00,2.83,1.0,visited,email
94392,5555,2023-06-28 19:13:00,,,,
94393,1104,2023-02-28 13:53:00,2.3,2.0,visited,paid_search
94394,5707,2023-04-15 17:49:00,3.87,3.0,visited,email
94395,5018,2023-02-20 11:19:00,1.05,3.0,visited,email
94396,5191,2023-05-27 14:05:00,19.28,16.0,purchased,email
94397,1540,2023-12-31 10:31:00,12.16,7.0,cart_added,organic
94398,4692,2022-11-16 05:16:00,8.53,2.0,product_viewed,paid_search
94399,5862,2022-08-07 08:38:00,5.19,1.0,visited,email
94400,4477,2022-09-03 10:04:00,2.95,5.0,product_viewed,referral
94401,3863,2022-06-10 22:37:00,8.71,5.0,product_viewed,referral
94402,5802,2024-10-05 22:22:00,3.12,3.0,visited,organic
94403,3126,2022-01-14 19:14:00,13.83,12.0,purchased,social
94404,3976,2022-03-28 09:49:00,6.0,4.0,product_viewed,organic
94405,3316,2024-09-14 13:52:00,17.61,12.0,purchased,organic
94406,5706,2024-01-31 13:35:00,3.17,3.0,product_viewed,paid_search
94407,1476,2023-10-08 12:01:00,7.02,6.0,product_viewed,referral
94408,3449,2024-10-05 04:35:00,4.2,2.0,product_viewed,organic
94409,4541,2023-07-17 15:41:00,,,,
94410,4918,2024-10-02 06:34:00,15.9,11.0,checkout,paid_search
94411,3931,2023-01-10 19:51:00,,,,
94412,5585,2024-11-12 17:19:00,4.76,6.0,product_viewed,social
94413,5776,2023-07-28 11:11:00,6.98,6.0,product_viewed,email
94414,1417,2024-03-25 17:27:00,4.7,5.0,product_viewed,organic
94415,2930,2023-03-31 09:50:00,11.91,7.0,cart_added,organic
94416,1159,2022-09-20 10:31:00,14.06,5.0,cart_added,organic
94417,2549,2022-04-21 11:54:00,6.96,9.0,cart_added,organic
94418,3658,2024-12-12 19:08:00,24.47,13.0,purchased,email
94419,5613,2024-05-16 09:12:00,2.78,6.0,product_viewed,paid_search
94420,5252,2024-09-06 15:12:00,0.5,1.0,visited,organic
94421,1566,2022-03-08 09:38:00,6.73,3.0,product_viewed,social
94422,1537,2024-10-26 10:38:00,2.39,1.0,visited,email
94423,3938,2023-12-13 09:00:00,5.72,8.0,cart_added,social
94424,3630,2024-03-17 17:43:00,4.29,4.0,product_viewed,paid_search
94425,2301,2022-12-24 14:51:00,3.35,1.0,visited,organic
94426,5539,2024-07-25 18:31:00,11.7,6.0,checkout,organic
94427,5698,2022-09-04 09:54:00,6.98,2.0,product_viewed,paid_search
94428,2930,2024-11-27 00:25:00,1.79,3.0,visited,organic
94429,5481,2024-07-31 17:07:00,4.26,3.0,visited,organic
94430,2823,2023-10-09 07:23:00,22.18,8.0,checkout,social
94431,4692,2022-01-18 10:55:00,4.93,4.0,product_viewed,paid_search
94432,3314,2022-01-25 11:01:00,25.75,18.0,purchased,social
94433,1565,2023-03-08 18:02:00,1.85,4.0,product_viewed,paid_search
94434,5698,2024-02-17 16:06:00,2.47,1.0,visited,paid_search
94435,3190,2022-07-26 09:04:00,8.27,6.0,product_viewed,social
94436,4692,2023-10-29 16:05:00,1.81,2.0,visited,paid_search
94437,2758,2024-01-11 17:14:00,6.55,10.0,cart_added,paid_search
94438,1130,2023-06-16 12:39:00,5.41,3.0,product_viewed,paid_search
94439,1564,2023-01-19 10:06:00,18.31,17.0,purchased,organic
94440,3437,2023-06-23 17:21:00,15.1,6.0,cart_added,paid_search
94441,4572,2023-05-01 16:19:00,2.6,2.0,visited,paid_search
94442,2595,2023-07-06 06:33:00,7.12,3.0,product_viewed,social
94443,4577,2024-08-23 17:00:00,6.07,5.0,product_viewed,organic
94444,4583,2023-12-04 14:19:00,13.57,13.0,checkout,paid_search
94445,4583,2024-01-20 18:18:00,4.84,3.0,product_viewed,paid_search
94446,3400,2023-01-12 09:11:00,5.46,2.0,product_viewed,social
94447,5637,2024-10-18 10:47:00,3.68,1.0,visited,paid_search
94448,3375,2024-05-18 15:12:00,4.08,2.0,visited,social
94449,3164,2023-03-08 14:26:00,3.37,3.0,product_viewed,email
94450,2020,2024-05-08 12:16:00,13.77,6.0,cart_added,organic
94451,2520,2024-02-02 18:31:00,3.41,4.0,product_viewed,referral
94452,1277,2024-01-18 15:39:00,5.58,6.0,product_viewed,email
94453,4171,2024-03-31 17:10:00,2.94,3.0,visited,social
94454,2234,2023-07-27 08:48:00,8.32,10.0,cart_added,organic
94455,2507,2024-07-12 18:04:00,0.5,2.0,visited,social
94456,4847,2023-01-04 13:16:00,8.03,2.0,product_viewed,referral
94457,2547,2022-09-26 03:37:00,0.5,1.0,visited,email
94458,2192,2023-04-14 09:38:00,,,,
94459,1834,2022-07-24 02:00:00,2.3,1.0,visited,organic
94460,4847,2023-07-07 13:05:00,12.09,18.0,purchased,referral
94461,1566,2023-04-28 11:00:00,2.67,2.0,product_viewed,social
94462,3190,2024-06-04 23:55:00,,,,
94463,3508,2024-02-20 20:46:00,20.61,13.0,checkout,paid_search
94464,4545,2023-02-06 19:33:00,0.96,2.0,visited,email
94465,4169,2022-10-26 14:25:00,5.31,2.0,product_viewed,email
94466,5028,2022-11-03 19:06:00,14.69,13.0,checkout,organic
94467,1283,2024-08-26 10:51:00,5.36,3.0,product_viewed,paid_search
94468,2457,2022-01-20 15:59:00,5.61,3.0,product_viewed,social
94469,2400,2022-12-28 12:24:00,6.06,4.0,product_viewed,social
94470,1685,2024-05-13 08:49:00,8.5,6.0,product_viewed,referral
94471,2425,2024-10-20 06:52:00,1.85,3.0,product_viewed,referral
94472,2530,2022-10-03 15:58:00,1.99,2.0,visited,paid_search
94473,3592,2024-11-24 07:52:00,6.12,3.0,product_viewed,email
94474,4380,2024-12-29 18:16:00,7.28,4.0,product_viewed,social
94475,2814,2023-10-09 21:52:00,15.77,10.0,cart_added,organic
94476,4624,2024-09-23 08:29:00,,,,
94477,2603,2023-09-07 13:45:00,10.44,8.0,checkout,organic
94478,2430,2023-05-29 18:38:00,7.57,2.0,product_viewed,email
94479,3664,2022-04-08 10:01:00,15.03,6.0,cart_added,social
94480,1163,2024-03-26 21:19:00,0.5,1.0,visited,social
94481,1495,2022-07-22 20:53:00,0.5,2.0,visited,paid_search
94482,3009,2022-12-01 07:40:00,14.88,7.0,cart_added,organic
94483,5790,2022-05-03 02:51:00,4.28,6.0,product_viewed,paid_search
94484,4628,2023-03-18 22:42:00,17.67,11.0,purchased,email
94485,1521,2023-06-05 22:38:00,,,,
94486,5252,2024-09-02 13:36:00,7.35,3.0,product_viewed,organic
94487,4681,2022-07-17 05:05:00,6.91,8.0,cart_added,email
94488,4039,2024-07-10 16:21:00,8.06,5.0,product_viewed,organic
94489,5099,2023-11-17 10:57:00,1.7,3.0,visited,organic
94490,2938,2023-06-17 21:30:00,3.66,2.0,visited,email
94491,2123,2024-01-10 19:14:00,19.85,7.0,checkout,email
94492,3544,2024-01-08 17:33:00,7.3,5.0,product_viewed,social
94493,3695,2023-06-12 10:42:00,12.56,4.0,cart_added,referral
94494,3664,2023-12-06 17:59:00,1.85,1.0,visited,social
94495,3817,2022-02-10 10:01:00,10.26,6.0,cart_added,paid_search
94496,5802,2024-04-23 03:24:00,9.4,9.0,cart_added,organic
94497,5549,2022-09-06 14:29:00,4.65,6.0,product_viewed,social
94498,5398,2023-12-21 14:39:00,7.69,5.0,cart_added,organic
94499,4979,2023-02-12 18:36:00,5.09,4.0,product_viewed,organic
94500,5792,2022-12-24 20:24:00,7.63,6.0,product_viewed,referral
94501,1556,2023-08-06 11:29:00,14.66,7.0,checkout,paid_search
94502,2295,2023-12-29 13:42:00,25.21,7.0,purchased,email
94503,3427,2023-10-28 13:14:00,6.51,4.0,product_viewed,organic
94504,5252,2024-11-11 11:24:00,1.19,2.0,visited,organic
94505,3494,2024-09-25 18:28:00,0.87,3.0,visited,paid_search
94506,4737,2024-07-04 14:11:00,6.61,10.0,cart_added,social
94507,1610,2022-06-10 21:02:00,14.16,10.0,cart_added,social
94508,2251,2024-02-20 17:37:00,4.03,1.0,visited,email
94509,4677,2023-08-10 09:43:00,2.01,2.0,visited,organic
94510,1799,2024-08-07 08:25:00,4.73,5.0,product_viewed,social
94511,2701,2022-10-24 12:07:00,2.15,1.0,visited,referral
94512,2292,2022-12-10 11:02:00,1.51,3.0,visited,organic
94513,2682,2023-11-22 12:51:00,7.03,5.0,product_viewed,referral
94514,4589,2024-05-13 09:11:00,15.08,9.0,checkout,organic
94515,2759,2024-04-08 22:48:00,8.1,6.0,product_viewed,organic
94516,3748,2022-05-27 08:12:00,6.91,7.0,cart_added,organic
94517,1558,2022-06-12 17:29:00,13.01,10.0,checkout,organic
94518,4996,2022-11-28 01:11:00,2.43,1.0,visited,paid_search
94519,2769,2023-12-05 12:27:00,6.98,3.0,product_viewed,paid_search
94520,4262,2023-04-13 11:19:00,,,,
94521,4629,2023-10-05 12:14:00,0.5,2.0,visited,email
94522,2087,2023-10-11 14:43:00,24.1,8.0,purchased,social
94523,5474,2023-08-20 16:11:00,9.48,3.0,product_viewed,paid_search
94524,4077,2023-07-02 15:03:00,2.63,1.0,visited,referral
94525,3059,2024-03-20 16:23:00,17.61,8.0,checkout,social
94526,1898,2023-07-10 19:32:00,9.92,6.0,product_viewed,email
94527,5779,2024-06-30 20:51:00,8.11,7.0,cart_added,organic
94528,4784,2024-01-14 18:24:00,4.55,6.0,product_viewed,email
94529,2076,2024-12-02 06:36:00,3.13,5.0,product_viewed,paid_search
94530,2610,2024-07-11 22:36:00,4.63,3.0,visited,paid_search
94531,5017,2024-04-27 21:28:00,2.84,4.0,product_viewed,email
94532,4577,2022-12-09 18:10:00,10.43,5.0,cart_added,organic
94533,4847,2023-01-12 14:57:00,6.68,5.0,product_viewed,referral
94534,3110,2022-02-17 10:17:00,13.41,7.0,cart_added,referral
94535,4616,2022-09-14 18:58:00,,,,
94536,2823,2023-04-26 20:23:00,2.74,1.0,visited,social
94537,2089,2023-05-31 17:39:00,23.88,11.0,checkout,referral
94538,4166,2022-06-13 16:30:00,2.88,1.0,visited,paid_search
94539,5956,2023-03-08 09:06:00,18.07,12.0,checkout,social
94540,2531,2022-12-08 12:42:00,23.17,17.0,purchased,paid_search
94541,3224,2024-03-24 18:54:00,,,,
94542,4475,2022-07-30 01:48:00,8.24,3.0,product_viewed,email
94543,3664,2022-07-15 16:41:00,8.7,4.0,cart_added,social
94544,5250,2022-05-11 18:23:00,21.15,13.0,checkout,referral
94545,4839,2024-08-27 11:23:00,2.7,3.0,visited,referral
94546,1388,2022-04-21 06:58:00,7.8,4.0,product_viewed,organic
94547,1984,2022-02-23 19:43:00,6.62,2.0,product_viewed,organic
94548,4765,2024-03-24 08:28:00,9.81,12.0,checkout,paid_search
94549,5344,2024-12-09 12:39:00,0.5,2.0,visited,email
94550,4293,2022-06-20 17:12:00,5.41,6.0,product_viewed,paid_search
94551,5286,2022-08-01 19:10:00,3.27,6.0,product_viewed,social
94552,1565,2023-06-22 20:49:00,19.79,7.0,checkout,paid_search
94553,2682,2022-11-15 15:56:00,2.99,3.0,visited,referral
94554,5400,2022-06-22 14:31:00,24.58,17.0,purchased,organic
94555,2046,2024-03-09 20:29:00,0.52,1.0,visited,social
94556,1483,2023-09-26 15:00:00,4.86,3.0,visited,paid_search
94557,4902,2023-04-15 15:07:00,,,,
94558,5186,2023-05-22 13:07:00,0.5,2.0,visited,social
94559,1782,2023-08-05 12:43:00,6.97,10.0,cart_added,paid_search
94560,5278,2024-06-26 14:21:00,13.25,9.0,cart_added,paid_search
94561,4541,2022-09-16 12:19:00,11.32,7.0,cart_added,organic
94562,3585,2022-09-26 11:43:00,24.67,15.0,purchased,social
94563,5142,2024-12-14 23:39:00,4.85,4.0,product_viewed,organic
94564,3015,2022-12-16 11:06:00,15.21,16.0,purchased,paid_search
94565,1984,2022-02-28 10:53:00,1.53,2.0,visited,organic
94566,2412,2022-03-13 11:29:00,16.65,10.0,checkout,organic
94567,3494,2024-01-01 16:43:00,1.36,1.0,visited,paid_search
94568,3630,2023-10-29 21:31:00,8.49,5.0,product_viewed,paid_search
94569,5002,2024-09-02 19:13:00,3.69,4.0,product_viewed,email
94570,4918,2024-08-14 19:40:00,8.86,9.0,checkout,paid_search
94571,3914,2023-07-12 20:51:00,12.65,5.0,cart_added,referral
94572,4847,2024-06-30 21:11:00,9.86,2.0,product_viewed,referral
94573,1969,2022-10-04 09:46:00,16.42,7.0,checkout,social
94574,1322,2022-12-29 13:53:00,15.98,7.0,checkout,social
94575,5398,2024-07-24 12:54:00,1.46,2.0,visited,organic
94576,1476,2024-06-09 12:26:00,13.54,12.0,checkout,referral
94577,2222,2024-12-08 17:00:00,4.05,6.0,product_viewed,organic
94578,4576,2024-12-29 12:52:00,11.22,11.0,checkout,paid_search
94579,2966,2023-09-27 16:37:00,0.5,2.0,visited,social
94580,5400,2023-12-13 12:27:00,,,,
94581,2464,2024-09-13 11:32:00,,,,
94582,1075,2023-04-11 11:21:00,2.22,2.0,visited,social
94583,2487,2022-07-03 19:26:00,8.16,3.0,product_viewed,paid_search
94584,3884,2024-06-23 16:32:00,14.72,4.0,cart_added,organic
94585,2807,2023-09-23 22:35:00,5.45,6.0,product_viewed,social
94586,3642,2024-01-20 19:44:00,7.2,4.0,cart_added,organic
94587,5404,2024-04-24 14:34:00,6.64,5.0,product_viewed,paid_search
94588,5624,2023-06-17 10:55:00,9.33,2.0,product_viewed,social
94589,2299,2022-11-15 17:41:00,0.5,3.0,visited,social
94590,3229,2023-09-14 18:43:00,,,,
94591,3698,2022-01-22 13:35:00,14.66,12.0,checkout,paid_search
94592,5802,2022-01-01 09:26:00,4.21,1.0,visited,organic
94593,1984,2024-12-07 15:48:00,17.81,8.0,checkout,organic
94594,2172,2022-10-07 10:04:00,1.88,1.0,visited,referral
94595,4639,2023-12-06 21:02:00,2.22,3.0,visited,organic
94596,2811,2023-08-11 16:59:00,6.33,4.0,product_viewed,social
94597,1055,2024-08-18 10:48:00,8.57,9.0,cart_added,social
94598,1058,2024-12-31 09:33:00,2.36,1.0,visited,organic
94599,3224,2022-01-18 18:21:00,13.59,8.0,cart_added,organic
94600,3372,2024-10-04 17:43:00,26.68,12.0,purchased,email
94601,1151,2024-09-04 16:38:00,25.61,9.0,purchased,referral
94602,4541,2023-09-06 16:30:00,2.37,1.0,visited,organic
94603,2446,2022-01-19 16:12:00,15.32,7.0,checkout,organic
94604,3776,2024-05-31 12:22:00,6.47,5.0,product_viewed,paid_search
94605,2488,2023-08-23 21:32:00,10.73,10.0,cart_added,social
94606,1815,2023-04-19 14:24:00,26.76,12.0,purchased,email
94607,2955,2022-01-15 02:30:00,16.28,7.0,cart_added,referral
94608,2159,2024-02-05 11:55:00,4.53,2.0,product_viewed,email
94609,3642,2023-01-22 07:53:00,6.94,3.0,product_viewed,organic
94610,2012,2024-04-23 12:52:00,6.41,9.0,cart_added,referral
94611,3520,2024-06-14 16:58:00,28.97,7.0,purchased,social
94612,1750,2024-03-19 02:53:00,9.7,13.0,checkout,social
94613,4458,2023-05-27 20:37:00,4.56,3.0,product_viewed,social
94614,4773,2022-12-01 16:18:00,2.02,3.0,visited,paid_search
94615,1565,2024-03-09 10:53:00,4.37,3.0,visited,paid_search
94616,3255,2024-02-14 11:13:00,4.48,5.0,product_viewed,email
94617,1448,2023-03-28 13:44:00,0.5,1.0,visited,email
94618,3966,2023-06-23 10:58:00,13.83,9.0,cart_added,social
94619,2292,2022-06-12 00:12:00,19.64,10.0,checkout,organic
94620,3614,2024-05-14 02:54:00,1.57,3.0,visited,social
94621,3563,2023-05-06 12:26:00,13.64,10.0,checkout,organic
94622,5680,2024-11-24 07:17:00,7.98,9.0,cart_added,social
94623,3696,2023-07-11 02:17:00,6.25,4.0,product_viewed,paid_search
94624,3931,2023-08-07 20:56:00,16.55,6.0,cart_added,social
94625,2928,2024-12-25 10:31:00,12.83,6.0,cart_added,paid_search
94626,5802,2023-07-05 14:03:00,3.51,3.0,product_viewed,organic
94627,4847,2024-04-25 08:10:00,5.9,2.0,product_viewed,referral
94628,2412,2023-01-21 04:24:00,2.9,1.0,visited,organic
94629,5250,2022-05-21 18:12:00,2.39,2.0,visited,referral
94630,3059,2023-01-09 07:09:00,27.23,17.0,purchased,social
94631,5138,2022-10-07 02:31:00,4.89,2.0,visited,paid_search
94632,5115,2023-08-17 16:25:00,13.21,10.0,cart_added,social
94633,1939,2022-08-15 01:53:00,19.74,12.0,purchased,organic
94634,4583,2024-07-21 13:31:00,11.08,10.0,cart_added,paid_search
94635,2430,2024-07-16 10:42:00,1.23,3.0,visited,email
94636,2464,2023-07-12 11:27:00,11.96,10.0,cart_added,social
94637,2457,2024-10-04 00:56:00,10.39,7.0,cart_added,social
94638,4629,2023-01-20 22:51:00,2.66,3.0,visited,email
94639,2155,2023-10-19 14:48:00,10.26,7.0,cart_added,social
94640,1003,2022-02-09 15:55:00,14.84,7.0,cart_added,social
94641,4611,2022-11-08 17:22:00,2.28,2.0,visited,social
94642,1847,2022-04-12 19:38:00,9.88,7.0,checkout,organic
94643,1565,2024-12-31 16:25:00,3.11,3.0,visited,paid_search
94644,2175,2022-02-15 18:51:00,6.3,4.0,product_viewed,social
94645,2813,2023-01-16 13:55:00,3.15,2.0,visited,organic
94646,3313,2022-07-29 12:51:00,12.05,10.0,cart_added,paid_search
94647,1283,2023-08-01 19:16:00,2.66,3.0,visited,paid_search
94648,5927,2023-07-06 20:47:00,2.26,2.0,visited,paid_search
94649,4616,2022-09-14 08:21:00,1.91,1.0,visited,organic
94650,2547,2024-06-16 15:33:00,7.39,8.0,cart_added,email
94651,2547,2022-01-17 17:28:00,1.84,1.0,visited,email
94652,3151,2023-04-22 06:41:00,14.95,4.0,cart_added,paid_search
94653,4125,2022-07-04 21:47:00,9.8,7.0,cart_added,social
94654,1687,2022-11-05 14:24:00,1.51,1.0,visited,social
94655,1939,2022-01-31 17:24:00,8.96,3.0,product_viewed,organic
94656,5307,2024-10-07 08:39:00,2.26,3.0,product_viewed,paid_search
94657,2269,2023-03-21 10:16:00,8.38,4.0,product_viewed,social
94658,2814,2023-12-02 07:52:00,15.61,10.0,purchased,organic
94659,5393,2024-05-10 10:37:00,5.23,1.0,visited,social
94660,4378,2023-10-01 14:40:00,14.41,9.0,cart_added,organic
94661,2641,2024-10-17 19:16:00,21.09,12.0,checkout,paid_search
94662,4513,2024-01-31 15:28:00,-3.88,1.0,visited,referral
94663,1136,2024-08-07 10:47:00,10.77,4.0,cart_added,paid_search
94664,4692,2022-03-06 04:05:00,6.85,6.0,cart_added,paid_search
94665,3363,2023-11-08 16:22:00,4.04,5.0,product_viewed,organic
94666,5045,2022-06-14 13:22:00,7.51,4.0,product_viewed,paid_search
94667,5826,2022-10-27 23:53:00,2.76,2.0,visited,organic
94668,5690,2022-04-25 19:40:00,12.31,9.0,cart_added,referral
94669,5591,2023-06-30 19:51:00,0.92,3.0,visited,social
94670,3544,2024-03-14 01:47:00,5.95,5.0,product_viewed,social
94671,2729,2022-05-27 18:15:00,19.95,12.0,checkout,email
94672,3239,2024-08-20 09:17:00,0.97,1.0,visited,organic
94673,4572,2023-01-07 15:54:00,,,,
94674,5470,2023-01-29 13:28:00,4.63,2.0,product_viewed,email
94675,2075,2023-05-28 15:58:00,3.4,3.0,product_viewed,referral
94676,5658,2024-02-21 07:16:00,4.11,4.0,product_viewed,paid_search
94677,5059,2022-01-26 13:55:00,0.6,1.0,visited,email
94678,5968,2022-09-07 03:20:00,4.4,5.0,product_viewed,social
94679,5437,2023-05-25 04:41:00,6.06,5.0,product_viewed,paid_search
94680,2395,2024-02-28 17:02:00,6.55,5.0,product_viewed,paid_search
94681,1565,2024-06-26 21:45:00,0.68,2.0,visited,paid_search
94682,1565,2023-05-22 18:40:00,1.54,1.0,visited,paid_search
94683,2430,2022-03-10 13:08:00,5.84,5.0,product_viewed,email
94684,4062,2023-02-12 05:16:00,0.84,3.0,visited,organic
94685,4996,2024-08-01 04:01:00,0.5,3.0,visited,paid_search
94686,5539,2022-07-12 08:49:00,10.53,11.0,checkout,organic
94687,4115,2024-12-03 22:23:00,0.78,1.0,visited,organic
94688,1039,2023-03-03 12:15:00,2.77,6.0,product_viewed,social
94689,1904,2024-08-26 19:28:00,12.85,6.0,cart_added,social
94690,1558,2024-03-07 17:31:00,1.78,3.0,visited,organic
94691,2748,2023-10-02 16:10:00,4.06,1.0,visited,organic
94692,3451,2023-10-24 21:38:00,5.41,5.0,product_viewed,organic
94693,1283,2022-11-21 09:41:00,0.94,1.0,visited,paid_search
94694,2682,2022-03-28 13:00:00,1.06,1.0,visited,referral
94695,1890,2024-12-02 20:35:00,0.5,2.0,visited,organic
94696,4257,2022-09-08 15:46:00,0.51,3.0,visited,social
94697,3239,2023-06-03 10:17:00,26.5,16.0,purchased,organic
94698,3430,2024-09-12 09:43:00,2.01,2.0,visited,email
94699,3059,2023-09-04 18:53:00,6.62,4.0,product_viewed,social
94700,5829,2023-02-11 01:47:00,1.82,4.0,product_viewed,paid_search
94701,2119,2024-01-09 21:33:00,5.44,3.0,product_viewed,organic
94702,3561,2022-04-17 01:39:00,4.68,3.0,product_viewed,email
94703,4692,2023-03-23 16:25:00,,,,
94704,3762,2022-08-20 16:20:00,17.23,10.0,checkout,organic
94705,5698,2023-04-29 15:56:00,4.1,2.0,visited,paid_search
94706,2811,2024-06-08 14:14:00,2.99,2.0,visited,social
94707,3237,2023-10-27 20:41:00,,,,
94708,1521,2022-01-31 17:39:00,13.76,10.0,checkout,social
94709,4024,2022-12-09 19:16:00,3.6,2.0,product_viewed,paid_search
94710,2413,2023-07-20 07:21:00,18.5,8.0,checkout,organic
94711,1766,2022-09-03 05:56:00,10.56,9.0,cart_added,social
94712,3664,2024-03-21 02:01:00,5.0,4.0,product_viewed,social
94713,3630,2023-05-13 08:15:00,20.48,6.0,checkout,paid_search
